imageNr,layerNr,approx1,approx2,approx3,approx4,approx5,approx6,approx7,approx8
160,1,333885.0,214494.0,256339.0,226735.0,272042.0,312133.0,313320.0,314007.0
160,2,110629.0,72263.0,85822.0,76435.0,90852.0,105722.0,104979.0,103290.0
160,3,75560.0,49538.0,58472.0,51716.0,61752.0,71439.0,71502.0,70626.0
160,4,51089.0,34463.0,41470.0,36682.0,42282.0,50812.0,49908.0,50386.0
160,5,11748.0,9537.0,11231.0,11799.0,11345.0,15658.0,14976.0,14057.0
160,6,2825.0,1741.0,2028.0,1878.0,2475.0,1994.0,2027.0,1991.0
160,7,1168.0,943.0,938.0,786.0,1186.0,726.0,743.0,806.0
160,8,1150.0,1271.0,1574.0,630.0,1952.0,812.0,855.0,1014.0
161,1,249833.0,304465.0,334826.0,357805.0,314291.0,272063.0,272370.0,272543.0
161,2,84598.0,102282.0,112377.0,120703.0,105253.0,91644.0,91296.0,91619.0
161,3,57634.0,69824.0,76333.0,81758.0,71596.0,62044.0,62076.0,62742.0
161,4,42067.0,48246.0,54194.0,55652.0,48329.0,44308.0,43589.0,45443.0
161,5,11841.0,14286.0,16769.0,14449.0,12753.0,15490.0,14541.0,13933.0
161,6,2592.0,2766.0,2113.0,2858.0,2447.0,1941.0,1979.0,2077.0
161,7,1404.0,1325.0,1204.0,1330.0,1246.0,783.0,798.0,856.0
161,8,670.0,1158.0,1766.0,1908.0,821.0,204.0,183.0,188.0
162,1,246539.0,338412.0,325030.0,316022.0,322593.0,330477.0,330885.0,331216.0
162,2,83553.0,113585.0,109025.0,106389.0,108184.0,111234.0,110958.0,110981.0
162,3,56963.0,77182.0,74115.0,72630.0,73580.0,75733.0,75703.0,76069.0
162,4,40227.0,52261.0,50728.0,48901.0,50311.0,51676.0,50849.0,52395.0
162,5,10554.0,14422.0,13465.0,13118.0,13897.0,15653.0,14850.0,14516.0
162,6,2701.0,3231.0,3228.0,2593.0,2328.0,2180.0,2161.0,2256.0
162,7,1280.0,1688.0,1651.0,1352.0,1425.0,1377.0,1415.0,1486.0
162,8,961.0,2997.0,1911.0,1410.0,1536.0,981.0,988.0,893.0
163,1,326210.0,332078.0,343147.0,361807.0,356164.0,377712.0,378626.0,378941.0
163,2,108926.0,111446.0,114911.0,121778.0,119339.0,127507.0,126902.0,125337.0
163,3,74358.0,75650.0,78411.0,82681.0,81169.0,86336.0,86416.0,85553.0
163,4,51109.0,52769.0,54692.0,52472.0,56055.0,59419.0,58571.0,59150.0
163,5,13378.0,15888.0,16213.0,10766.0,14888.0,18114.0,16819.0,15258.0
163,6,3285.0,2690.0,3225.0,2452.0,2900.0,2833.0,2834.0,2831.0
163,7,1906.0,1546.0,1405.0,1290.0,1321.0,993.0,1037.0,1046.0
163,8,1382.0,1408.0,859.0,1195.0,1151.0,598.0,614.0,527.0
164,1,304327.0,320278.0,307954.0,365704.0,333776.0,352176.0,353075.0,353489.0
164,2,101920.0,107478.0,103058.0,123338.0,111689.0,118921.0,118451.0,117132.0
164,3,69700.0,73159.0,70223.0,83290.0,76217.0,80635.0,80779.0,80128.0
164,4,48580.0,49791.0,49256.0,55137.0,53460.0,54614.0,53415.0,54580.0
164,5,13051.0,14002.0,14564.0,13806.0,16240.0,13629.0,12900.0,12874.0
164,6,2340.0,2608.0,2684.0,2184.0,3032.0,2620.0,2603.0,2647.0
164,7,781.0,914.0,1369.0,1015.0,1659.0,1019.0,1100.0,1139.0
164,8,819.0,2617.0,1298.0,1358.0,946.0,2659.0,2105.0,1505.0
165,1,300483.0,271795.0,254850.0,135923.0,260284.0,257866.0,258617.0,259155.0
165,2,99958.0,91230.0,85205.0,45804.0,86992.0,87060.0,86620.0,85631.0
165,3,68230.0,62119.0,58255.0,30836.0,59374.0,58917.0,59045.0,58859.0
165,4,48030.0,41496.0,41298.0,22344.0,41836.0,39937.0,38788.0,40459.0
165,5,12687.0,10517.0,12228.0,7788.0,12356.0,9778.0,8939.0,8853.0
165,6,1973.0,1576.0,2477.0,1496.0,2336.0,1936.0,1978.0,2192.0
165,7,1112.0,917.0,1465.0,911.0,1172.0,1065.0,1092.0,1094.0
165,8,539.0,1899.0,940.0,685.0,2285.0,756.0,646.0,622.0
166,1,334086.0,272141.0,129690.0,351913.0,315634.0,300067.0,300317.0,300472.0
166,2,111732.0,91297.0,43602.0,118999.0,105913.0,100854.0,100671.0,100930.0
166,3,76320.0,62116.0,29576.0,80444.0,72417.0,68797.0,68810.0,69298.0
166,4,52605.0,42551.0,22960.0,54461.0,46282.0,43987.0,43264.0,45308.0
166,5,13423.0,12630.0,7239.0,13344.0,9437.0,9863.0,9196.0,9658.0
166,6,2746.0,2826.0,1066.0,2251.0,3008.0,2500.0,2595.0,2654.0
166,7,1562.0,1286.0,618.0,1081.0,1839.0,1229.0,1220.0,1233.0
166,8,2071.0,1922.0,996.0,1951.0,2482.0,2036.0,2030.0,1884.0
167,1,331107.0,318726.0,302742.0,307953.0,264625.0,297768.0,298435.0,298529.0
167,2,110007.0,107060.0,100938.0,103681.0,88705.0,100578.0,99968.0,98887.0
167,3,75388.0,72870.0,68908.0,71023.0,60317.0,68165.0,68128.0,67880.0
167,4,48703.0,48496.0,48332.0,48702.0,41599.0,45436.0,44480.0,45688.0
167,5,9087.0,12729.0,12629.0,12422.0,10650.0,11567.0,10326.0,9541.0
167,6,2394.0,1846.0,1883.0,1996.0,2399.0,2642.0,2601.0,2598.0
167,7,1327.0,1064.0,1230.0,846.0,1228.0,1355.0,1388.0,1370.0
167,8,968.0,941.0,534.0,290.0,643.0,1687.0,1321.0,1084.0
168,1,313959.0,272714.0,344448.0,308753.0,277222.0,250629.0,251035.0,251172.0
168,2,104270.0,91497.0,115032.0,103916.0,92667.0,84451.0,84203.0,84136.0
168,3,71410.0,62467.0,78627.0,71455.0,63344.0,57847.0,57831.0,58124.0
168,4,51613.0,43030.0,54835.0,51918.0,45803.0,42805.0,41664.0,43141.0
168,5,16702.0,14044.0,15588.0,17875.0,15433.0,15227.0,14567.0,14667.0
168,6,2177.0,2505.0,3020.0,3517.0,2966.0,3218.0,3312.0,3291.0
168,7,725.0,1321.0,1211.0,1693.0,1200.0,1607.0,1702.0,1758.0
168,8,518.0,803.0,5236.0,1277.0,864.0,1290.0,1334.0,1341.0
169,1,183686.0,169361.0,228476.0,259227.0,230052.0,276996.0,277228.0,277343.0
169,2,61625.0,56811.0,76473.0,87134.0,77128.0,93494.0,92657.0,91294.0
169,3,41952.0,38521.0,52158.0,59772.0,52380.0,63183.0,63052.0,63523.0
169,4,31697.0,27762.0,36745.0,42185.0,37817.0,43540.0,42577.0,44199.0
169,5,9192.0,8684.0,9192.0,12578.0,10310.0,12136.0,11655.0,11540.0
169,6,1015.0,2128.0,1247.0,2568.0,2470.0,2272.0,2298.0,2286.0
169,7,727.0,1176.0,776.0,1256.0,1356.0,1447.0,1510.0,1630.0
169,8,1037.0,679.0,821.0,837.0,877.0,1475.0,1420.0,1444.0
170,1,323245.0,254243.0,248406.0,218174.0,260770.0,358454.0,359319.0,359671.0
170,2,107022.0,85311.0,83042.0,73381.0,87379.0,121087.0,120356.0,118969.0
170,3,73033.0,57955.0,56584.0,50539.0,59367.0,81999.0,82008.0,81366.0
170,4,49995.0,39925.0,40294.0,33849.0,41863.0,57566.0,56248.0,57153.0
170,5,12763.0,12194.0,11712.0,8849.0,13090.0,17893.0,16900.0,15646.0
170,6,2757.0,2274.0,2542.0,2321.0,1939.0,2403.0,2413.0,2451.0
170,7,1457.0,1139.0,1187.0,1187.0,982.0,1183.0,1215.0,1241.0
170,8,3185.0,880.0,806.0,560.0,651.0,1119.0,1244.0,1998.0
171,1,320317.0,389708.0,439481.0,423020.0,335836.0,345130.0,345272.0,345391.0
171,2,107025.0,130814.0,146648.0,142271.0,112627.0,116103.0,115861.0,115232.0
171,3,74465.0,89080.0,100195.0,97182.0,76873.0,79281.0,79208.0,79760.0
171,4,51175.0,61014.0,68345.0,67326.0,53267.0,54196.0,53438.0,54798.0
171,5,13422.0,17733.0,19193.0,19256.0,15728.0,15651.0,14974.0,15065.0
171,6,2188.0,2448.0,2151.0,3100.0,2368.0,2625.0,2615.0,2572.0
171,7,1078.0,1231.0,777.0,1721.0,1175.0,1674.0,1795.0,1989.0
171,8,692.0,791.0,612.0,1050.0,1799.0,1781.0,1589.0,1550.0
172,1,265561.0,250179.0,213866.0,205038.0,171027.0,210621.0,211242.0,211554.0
172,2,87963.0,83908.0,71341.0,69101.0,57197.0,71302.0,70840.0,70104.0
172,3,60447.0,57146.0,48885.0,47551.0,38894.0,48453.0,48446.0,48385.0
172,4,43753.0,36774.0,32476.0,32817.0,28375.0,34969.0,33550.0,35266.0
172,5,14120.0,8484.0,7355.0,9901.0,7609.0,10924.0,10057.0,9831.0
172,6,2448.0,2364.0,2378.0,2980.0,1707.0,2187.0,2072.0,1963.0
172,7,1256.0,1163.0,1082.0,1316.0,846.0,900.0,855.0,781.0
172,8,959.0,1149.0,1299.0,1600.0,1087.0,1019.0,986.0,870.0
173,1,297501.0,236569.0,224428.0,294510.0,332964.0,253018.0,253362.0,253674.0
173,2,99592.0,79394.0,75061.0,99051.0,111411.0,85431.0,84929.0,84447.0
173,3,67792.0,53766.0,51057.0,67701.0,75831.0,57623.0,57618.0,57699.0
173,4,47931.0,36820.0,35324.0,46172.0,52106.0,42636.0,41360.0,43232.0
173,5,11494.0,10977.0,8514.0,12332.0,13688.0,13700.0,12892.0,12528.0
173,6,2197.0,1844.0,1859.0,2412.0,2483.0,2148.0,2203.0,2307.0
173,7,1196.0,824.0,911.0,1427.0,1438.0,1463.0,1543.0,1597.0
173,8,721.0,560.0,824.0,742.0,1590.0,1221.0,1316.0,1046.0
174,1,290881.0,257490.0,212121.0,254001.0,287538.0,202106.0,202335.0,202589.0
174,2,97194.0,86335.0,70648.0,85568.0,96352.0,68020.0,67832.0,67577.0
174,3,66520.0,58650.0,48222.0,58577.0,65405.0,46217.0,46255.0,47397.0
174,4,46847.0,39942.0,35750.0,41717.0,47577.0,31017.0,30326.0,33135.0
174,5,12322.0,11168.0,11121.0,12827.0,14590.0,8428.0,7554.0,8167.0
174,6,2415.0,1820.0,1925.0,1965.0,2587.0,1649.0,1736.0,1990.0
174,7,1437.0,976.0,870.0,899.0,1156.0,1024.0,1055.0,1070.0
174,8,916.0,1058.0,476.0,647.0,577.0,1290.0,1277.0,1237.0
175,1,357155.0,244722.0,323510.0,237576.0,278253.0,172763.0,172953.0,173287.0
175,2,118212.0,81990.0,107928.0,79794.0,93092.0,58243.0,57973.0,58459.0
175,3,80740.0,55751.0,73681.0,54823.0,63163.0,39322.0,39302.0,40264.0
175,4,55915.0,37603.0,49546.0,37334.0,43397.0,28633.0,27468.0,30497.0
175,5,14429.0,10528.0,12480.0,10745.0,10529.0,10308.0,9450.0,9820.0
175,6,1675.0,1749.0,1787.0,1925.0,2208.0,1064.0,914.0,929.0
175,7,937.0,932.0,721.0,985.0,1085.0,446.0,460.0,512.0
175,8,537.0,1243.0,451.0,2813.0,1349.0,178.0,190.0,218.0
176,1,225713.0,192624.0,228825.0,274305.0,267073.0,282615.0,283287.0,283557.0
176,2,75922.0,64726.0,76409.0,92431.0,89403.0,95462.0,95036.0,93824.0
176,3,51962.0,44020.0,52205.0,63347.0,60910.0,65024.0,64995.0,64654.0
176,4,38181.0,31610.0,37740.0,44342.0,43465.0,46063.0,44639.0,46255.0
176,5,11399.0,10839.0,10741.0,13253.0,12936.0,14637.0,13672.0,13483.0
176,6,2975.0,1931.0,2395.0,2162.0,2686.0,2315.0,2399.0,2528.0
176,7,1309.0,722.0,1141.0,1088.0,1224.0,844.0,917.0,1000.0
176,8,1623.0,640.0,687.0,695.0,756.0,503.0,398.0,390.0
177,1,262713.0,159459.0,211570.0,273937.0,294890.0,282447.0,282914.0,283063.0
177,2,87324.0,53474.0,70541.0,92268.0,98631.0,95691.0,94374.0,91921.0
177,3,60026.0,36377.0,48434.0,63358.0,67185.0,64370.0,64078.0,64220.0
177,4,41789.0,24741.0,34723.0,44411.0,46805.0,43390.0,42115.0,43231.0
177,5,10504.0,7485.0,10142.0,13649.0,13604.0,11337.0,10573.0,10133.0
177,6,2006.0,1525.0,2075.0,2267.0,1983.0,1578.0,1492.0,1541.0
177,7,1181.0,776.0,757.0,802.0,737.0,595.0,528.0,467.0
177,8,812.0,593.0,470.0,1207.0,421.0,347.0,327.0,292.0
178,1,419936.0,458833.0,469917.0,369865.0,415104.0,295000.0,294830.0,294888.0
178,2,141594.0,153940.0,157606.0,124306.0,139310.0,99099.0,98864.0,100858.0
178,3,96209.0,104493.0,107293.0,84660.0,94642.0,66882.0,67045.0,68848.0
178,4,63405.0,67535.0,68960.0,58518.0,63135.0,48928.0,48466.0,51326.0
178,5,13788.0,15760.0,14872.0,15238.0,14885.0,15453.0,14724.0,14353.0
178,6,2474.0,3678.0,2893.0,2438.0,2441.0,1563.0,1542.0,1565.0
178,7,1279.0,1346.0,1486.0,1470.0,1357.0,664.0,681.0,786.0
178,8,1292.0,1269.0,1464.0,1462.0,1418.0,912.0,1188.0,2288.0
179,1,273839.0,215917.0,223884.0,223185.0,235515.0,203424.0,203732.0,203545.0
179,2,89878.0,72473.0,74781.0,75438.0,78623.0,68713.0,68130.0,67904.0
179,3,63541.0,49332.0,51134.0,51673.0,53821.0,46462.0,46403.0,46956.0
179,4,42407.0,32271.0,34356.0,35611.0,38890.0,32586.0,31788.0,34178.0
179,5,10538.0,10217.0,8338.0,10657.0,13351.0,9904.0,8949.0,8972.0
179,6,1975.0,1844.0,1634.0,2587.0,2691.0,1806.0,1725.0,1624.0
179,7,1628.0,1340.0,1228.0,1437.0,1760.0,937.0,962.0,1025.0
179,8,1451.0,1268.0,1242.0,853.0,1767.0,853.0,902.0,778.0
180,1,223005.0,240996.0,211833.0,248062.0,257310.0,382658.0,383853.0,384506.0
180,2,75012.0,80931.0,70780.0,83388.0,86132.0,129390.0,128561.0,126265.0
180,3,51356.0,54836.0,48309.0,57191.0,58677.0,87370.0,87472.0,86217.0
180,4,37477.0,37905.0,33612.0,39269.0,38439.0,58934.0,57293.0,57648.0
180,5,11223.0,11832.0,8464.0,11545.0,7662.0,14537.0,13450.0,12395.0
180,6,2671.0,2574.0,1608.0,2591.0,2573.0,3487.0,3551.0,3573.0
180,7,1040.0,1344.0,784.0,1039.0,1123.0,1430.0,1487.0,1485.0
180,8,965.0,2269.0,652.0,833.0,859.0,982.0,1017.0,1014.0
181,1,330920.0,279403.0,319055.0,255970.0,322727.0,294077.0,294418.0,295196.0
181,2,110790.0,93781.0,106949.0,86058.0,108264.0,99061.0,98704.0,99201.0
181,3,76954.0,63442.0,72990.0,58782.0,73614.0,67006.0,67084.0,67765.0
181,4,51718.0,43950.0,48119.0,41942.0,49022.0,48227.0,47064.0,48958.0
181,5,11454.0,11332.0,10375.0,11950.0,10690.0,14670.0,13876.0,13226.0
181,6,3284.0,1897.0,3041.0,1917.0,3345.0,1976.0,2008.0,2019.0
181,7,1066.0,1057.0,1312.0,991.0,1643.0,708.0,763.0,811.0
181,8,762.0,814.0,920.0,741.0,1425.0,727.0,801.0,842.0
182,1,486633.0,212540.0,297018.0,225110.0,224422.0,250026.0,250370.0,249727.0
182,2,159450.0,71408.0,98699.0,75922.0,75004.0,84606.0,83698.0,83153.0
182,3,108983.0,48671.0,67564.0,52315.0,51159.0,57095.0,56985.0,57255.0
182,4,66478.0,32243.0,43110.0,34990.0,33449.0,37698.0,36680.0,38258.0
182,5,10491.0,9325.0,8192.0,9688.0,6543.0,9710.0,8286.0,7878.0
182,6,2934.0,2337.0,3359.0,2468.0,2298.0,1934.0,1930.0,1970.0
182,7,1939.0,1237.0,1297.0,1308.0,984.0,956.0,1014.0,1020.0
182,8,1151.0,882.0,3462.0,1122.0,876.0,468.0,419.0,424.0
183,1,256068.0,199757.0,277491.0,241687.0,296089.0,190609.0,190708.0,191209.0
183,2,85847.0,67012.0,92636.0,81283.0,99472.0,64149.0,63928.0,64587.0
183,3,58733.0,45400.0,63099.0,55908.0,67450.0,43502.0,43530.0,44577.0
183,4,41517.0,31852.0,44790.0,41337.0,47446.0,31071.0,29944.0,33185.0
183,5,12153.0,9859.0,12455.0,15207.0,12880.0,9480.0,8372.0,9094.0
183,6,2390.0,1788.0,2493.0,2203.0,1883.0,1780.0,1493.0,1813.0
183,7,1473.0,1007.0,1407.0,1173.0,940.0,680.0,600.0,843.0
183,8,1380.0,901.0,797.0,673.0,693.0,337.0,262.0,605.0
184,1,213759.0,213242.0,280147.0,81363.0,303923.0,198009.0,198500.0,198621.0
184,2,70890.0,71761.0,93190.0,27529.0,101617.0,67074.0,66537.0,65376.0
184,3,48732.0,48871.0,63768.0,19302.0,69322.0,45523.0,45490.0,45339.0
184,4,32452.0,32857.0,42153.0,13149.0,48665.0,31744.0,30802.0,32544.0
184,5,6177.0,8934.0,9303.0,3289.0,13979.0,9533.0,8444.0,8271.0
184,6,2459.0,1729.0,1945.0,1062.0,1835.0,2383.0,2424.0,2472.0
184,7,961.0,1007.0,1488.0,589.0,976.0,1255.0,1319.0,1344.0
184,8,612.0,454.0,3288.0,233.0,1182.0,2253.0,2120.0,2106.0
185,1,299391.0,317811.0,192639.0,242600.0,209045.0,167847.0,167801.0,167767.0
185,2,99491.0,106650.0,64311.0,81625.0,70113.0,56446.0,56238.0,56463.0
185,3,67799.0,72628.0,43781.0,55992.0,47889.0,38314.0,38328.0,39499.0
185,4,47181.0,50249.0,33467.0,38428.0,37381.0,29218.0,28214.0,30916.0
185,5,10901.0,13618.0,10155.0,9793.0,11648.0,10013.0,9220.0,9594.0
185,6,2255.0,1998.0,1139.0,1477.0,1267.0,1828.0,1635.0,1435.0
185,7,1158.0,1381.0,756.0,1005.0,363.0,528.0,482.0,475.0
185,8,672.0,1037.0,1068.0,827.0,335.0,340.0,300.0,227.0
186,1,288295.0,279820.0,257681.0,272711.0,325961.0,318311.0,318950.0,319167.0
186,2,96715.0,93860.0,86188.0,91684.0,109102.0,107403.0,106967.0,106033.0
186,3,66182.0,63953.0,58809.0,63098.0,74397.0,73314.0,73245.0,72906.0
186,4,44244.0,42433.0,41381.0,41672.0,50332.0,51077.0,49536.0,50445.0
186,5,10034.0,11955.0,12378.0,11895.0,14012.0,16817.0,15673.0,14774.0
186,6,3110.0,2592.0,2218.0,2524.0,2322.0,2410.0,2359.0,2228.0
186,7,1501.0,1149.0,1031.0,1126.0,894.0,803.0,832.0,870.0
186,8,3613.0,2262.0,3112.0,2963.0,2640.0,2509.0,2298.0,1908.0
187,1,260662.0,359790.0,235512.0,153274.0,229023.0,204536.0,204799.0,205373.0
187,2,87368.0,120840.0,78817.0,51704.0,76943.0,68922.0,68617.0,69095.0
187,3,59555.0,82256.0,53793.0,35447.0,52477.0,46752.0,46761.0,47665.0
187,4,42851.0,55520.0,36589.0,27912.0,35835.0,34379.0,33169.0,35870.0
187,5,11910.0,16054.0,8227.0,10188.0,9901.0,10451.0,9539.0,9793.0
187,6,2156.0,2354.0,1672.0,1199.0,1678.0,1953.0,1916.0,2004.0
187,7,1494.0,1688.0,1151.0,1037.0,925.0,1327.0,1399.0,1487.0
187,8,713.0,944.0,845.0,1006.0,1502.0,642.0,673.0,722.0
188,1,285036.0,373611.0,317742.0,290634.0,290539.0,354521.0,355500.0,356004.0
188,2,95955.0,125342.0,106149.0,97848.0,97332.0,119905.0,119169.0,117372.0
188,3,65633.0,85260.0,72494.0,66986.0,66690.0,81049.0,81201.0,80185.0
188,4,46338.0,59889.0,50670.0,48353.0,46041.0,57892.0,56563.0,57462.0
188,5,13260.0,19544.0,15243.0,15872.0,13040.0,17562.0,16763.0,16622.0
188,6,2051.0,2869.0,1518.0,1610.0,2047.0,1830.0,1766.0,1824.0
188,7,1556.0,1818.0,783.0,847.0,1368.0,1081.0,1070.0,1131.0
188,8,1181.0,1769.0,930.0,973.0,1338.0,1086.0,1098.0,1204.0
189,1,309150.0,300252.0,226461.0,312235.0,280821.0,249384.0,249859.0,250161.0
189,2,102564.0,100820.0,75632.0,105136.0,94107.0,84131.0,83818.0,83506.0
189,3,70148.0,68313.0,51545.0,72301.0,63971.0,57083.0,57156.0,57420.0
189,4,49824.0,46725.0,37871.0,52907.0,44618.0,39405.0,38204.0,40681.0
189,5,14485.0,12462.0,11663.0,17465.0,12294.0,10549.0,9328.0,9723.0
189,6,2471.0,1775.0,2213.0,2263.0,1974.0,2127.0,2224.0,2340.0
189,7,1172.0,945.0,1669.0,1023.0,1029.0,1229.0,1218.0,1207.0
189,8,2389.0,2109.0,1776.0,2121.0,2416.0,2043.0,2375.0,2571.0
190,1,300283.0,221324.0,220003.0,248203.0,70896.0,236931.0,237499.0,237618.0
190,2,98791.0,74330.0,73366.0,83582.0,23853.0,80184.0,79447.0,78901.0
190,3,69453.0,50503.0,50041.0,57388.0,16433.0,54162.0,54123.0,54403.0
190,4,44935.0,35727.0,33451.0,38172.0,12270.0,35871.0,34932.0,36765.0
190,5,8687.0,10668.0,6981.0,9789.0,2461.0,8939.0,7870.0,7555.0
190,6,2631.0,2385.0,1966.0,1596.0,1588.0,1889.0,1858.0,2087.0
190,7,1281.0,1240.0,951.0,1058.0,873.0,1342.0,1329.0,1458.0
190,8,3108.0,698.0,1185.0,840.0,516.0,2883.0,1686.0,2519.0
191,1,294595.0,317249.0,268469.0,185578.0,241452.0,308848.0,309289.0,308892.0
191,2,97833.0,106379.0,89400.0,62312.0,80697.0,104470.0,103409.0,102430.0
191,3,66969.0,72070.0,61155.0,43231.0,54748.0,70639.0,70453.0,70236.0
191,4,47360.0,48727.0,42603.0,31422.0,40204.0,48141.0,47105.0,47663.0
191,5,13225.0,12987.0,12709.0,11348.0,12440.0,13691.0,13016.0,12748.0
191,6,2083.0,2142.0,1327.0,2149.0,1867.0,1844.0,1783.0,1746.0
191,7,1781.0,1164.0,588.0,1290.0,960.0,910.0,892.0,773.0
191,8,1136.0,1942.0,920.0,1503.0,947.0,774.0,747.0,855.0
192,1,346535.0,304132.0,253092.0,96241.0,79893.0,273504.0,273847.0,273734.0
192,2,114295.0,102083.0,84554.0,32256.0,26845.0,92247.0,91709.0,91199.0
192,3,78173.0,69014.0,57582.0,22466.0,18247.0,62744.0,62604.0,62711.0
192,4,53140.0,45004.0,40245.0,14437.0,13808.0,39781.0,38813.0,40607.0
192,5,12856.0,10321.0,10251.0,3173.0,2822.0,7571.0,6565.0,6757.0
192,6,2180.0,1990.0,2204.0,1217.0,1244.0,2437.0,2414.0,2585.0
192,7,1391.0,1232.0,1097.0,711.0,751.0,1745.0,1674.0,1518.0
192,8,1479.0,5115.0,737.0,299.0,363.0,1457.0,1347.0,1310.0
193,1,221856.0,313407.0,343994.0,238493.0,263265.0,255664.0,256491.0,256564.0
193,2,73368.0,104990.0,114624.0,80374.0,88081.0,86660.0,85845.0,84498.0
193,3,50462.0,71190.0,78187.0,55304.0,59942.0,58834.0,58659.0,58351.0
193,4,34770.0,47355.0,50770.0,36461.0,40415.0,40656.0,39469.0,40148.0
193,5,8509.0,12248.0,9876.0,8378.0,9503.0,12843.0,11257.0,10341.0
193,6,2426.0,1630.0,1752.0,1319.0,1306.0,1947.0,1896.0,1924.0
193,7,1152.0,761.0,723.0,569.0,539.0,803.0,840.0,847.0
193,8,2120.0,1686.0,508.0,439.0,247.0,575.0,567.0,528.0
194,1,186304.0,220136.0,208358.0,178242.0,201126.0,314688.0,315664.0,315978.0
194,2,62361.0,73886.0,69519.0,59915.0,67247.0,106587.0,105849.0,103761.0
194,3,42704.0,50106.0,47429.0,41405.0,45849.0,71998.0,72101.0,71058.0
194,4,31169.0,34354.0,35449.0,28457.0,33700.0,48691.0,47334.0,48222.0
194,5,7934.0,10081.0,11875.0,7989.0,10184.0,11920.0,10948.0,10693.0
194,6,2534.0,1305.0,2840.0,2395.0,2880.0,2706.0,2703.0,2816.0
194,7,1467.0,685.0,1190.0,1147.0,1167.0,1257.0,1289.0,1389.0
194,8,1421.0,1222.0,2065.0,1568.0,2102.0,1440.0,1478.0,1346.0
195,1,301445.0,243055.0,312984.0,270131.0,421946.0,223183.0,223401.0,223859.0
195,2,99816.0,81528.0,104634.0,91045.0,140897.0,75276.0,74906.0,74734.0
195,3,69793.0,55327.0,71088.0,62160.0,95681.0,50950.0,50990.0,51403.0
195,4,46897.0,37249.0,48192.0,42765.0,62825.0,34944.0,33644.0,36142.0
195,5,11307.0,9870.0,11511.0,11382.0,14716.0,9271.0,8176.0,8219.0
195,6,2442.0,1916.0,2299.0,2486.0,3133.0,2258.0,2249.0,2331.0
195,7,1161.0,670.0,1101.0,790.0,1373.0,793.0,857.0,947.0
195,8,1422.0,408.0,2031.0,609.0,1166.0,522.0,540.0,653.0
196,1,181479.0,186454.0,330153.0,178819.0,247413.0,327965.0,328999.0,329498.0
196,2,59843.0,62486.0,110158.0,60124.0,82602.0,110872.0,110305.0,108515.0
196,3,42759.0,42394.0,75028.0,41523.0,56317.0,75420.0,75495.0,74652.0
196,4,32062.0,29614.0,52227.0,29462.0,40780.0,53071.0,51518.0,52505.0
196,5,9332.0,9208.0,14053.0,9448.0,13488.0,16032.0,15248.0,14631.0
196,6,3136.0,3274.0,2683.0,3016.0,2908.0,2891.0,2867.0,2838.0
196,7,1431.0,1502.0,1109.0,1531.0,1342.0,1098.0,1097.0,1113.0
196,8,1111.0,1097.0,3096.0,1091.0,1114.0,948.0,988.0,1006.0
197,1,143865.0,292352.0,268444.0,244318.0,245119.0,297505.0,298282.0,298441.0
197,2,49198.0,98147.0,88998.0,82302.0,81903.0,100557.0,100011.0,98526.0
197,3,33664.0,66584.0,60490.0,56309.0,55834.0,68179.0,68204.0,67590.0
197,4,25587.0,44126.0,43380.0,40562.0,39845.0,46576.0,45231.0,46581.0
197,5,6665.0,10633.0,12572.0,12639.0,11597.0,12226.0,11327.0,10907.0
197,6,1413.0,2427.0,1431.0,1775.0,2261.0,1675.0,1631.0,1574.0
197,7,576.0,1252.0,736.0,988.0,1418.0,681.0,651.0,667.0
197,8,261.0,2127.0,1549.0,605.0,1726.0,660.0,782.0,820.0
198,1,249312.0,260956.0,332583.0,173230.0,302327.0,260167.0,260671.0,260717.0
198,2,82383.0,87550.0,110574.0,58281.0,101301.0,87639.0,87322.0,86967.0
198,3,58116.0,59543.0,75511.0,40222.0,68714.0,59579.0,59645.0,59818.0
198,4,41419.0,39130.0,52064.0,29336.0,47212.0,39857.0,39152.0,41262.0
198,5,13267.0,10505.0,15120.0,10535.0,12565.0,11577.0,10714.0,10939.0
198,6,2923.0,1549.0,2858.0,1801.0,2383.0,1627.0,1639.0,1812.0
198,7,1320.0,760.0,1572.0,806.0,1274.0,757.0,790.0,934.0
198,8,2795.0,721.0,908.0,744.0,1237.0,498.0,560.0,786.0
199,1,245559.0,276763.0,213468.0,397471.0,277940.0,260927.0,261512.0,261756.0
199,2,82072.0,92912.0,71042.0,133909.0,92995.0,88133.0,87618.0,86580.0
199,3,56154.0,63074.0,48511.0,91235.0,63287.0,59717.0,59711.0,59606.0
199,4,37233.0,41784.0,34767.0,60272.0,44437.0,42135.0,40597.0,42416.0
199,5,7044.0,10112.0,9719.0,14169.0,11871.0,11748.0,10703.0,10275.0
199,6,2387.0,2277.0,2075.0,2599.0,2031.0,2071.0,2036.0,1988.0
199,7,884.0,992.0,1068.0,1182.0,1037.0,891.0,945.0,996.0
199,8,702.0,718.0,1064.0,732.0,1033.0,626.0,608.0,658.0
